Date,Hour,TripCount,TotalRevenue,TotalPassengers,TotalDistance
2023-03-04,17,7078,175295.39,10126.0,20223.62999999998
2023-03-04,18,7583,190781.25,10848.0,22202.95999999999
2023-03-04,19,7373,181414.28,10518.0,20860.050000000032
2023-03-04,20,6089,155558.3,8817.0,17725.16000000001
2023-03-04,21,6455,166007.46,9436.0,19500.949999999993
2023-03-04,22,6813,185264.12,9872.0,22495.569999999956
2023-03-04,23,6850,180106.18,9745.0,35005.31000000006
2023-03-05,0,5884,147954.81,8057.0,17918.529999999955
2023-03-05,1,5172,125606.16,7180.0,15638.099999999975
2023-03-05,2,3637,84966.44,5021.0,10543.480000000014
2023-03-05,3,2353,56273.72,3354.0,7279.869999999991
2023-03-05,4,1147,29893.89,1563.0,4114.709999999999
2023-03-05,5,550,22198.18,687.0,3690.2
2023-03-05,6,894,34628.98,1142.0,6033.559999999997
2023-03-05,7,1199,40369.18,1527.0,6573.759999999996
2023-03-05,8,1811,51554.57,2399.0,7532.130000000001
2023-03-05,9,3041,79663.68,4036.0,11292.180000000022
2023-03-05,10,4362,109238.04,5981.0,14765.76999999996
2023-03-05,11,4965,127797.09,6765.0,16995.289999999975
2023-03-05,12,6073,162437.42,8434.0,21434.93999999994
2023-03-05,13,6397,181067.55,9002.0,23869.22999999998
2023-03-05,14,6472,189408.99,9069.0,33210.310000000085
2023-03-05,15,6287,184804.57,8799.0,24242.19999999997
2023-03-05,16,6118,177250.69,8533.0,22844.150000000063
2023-03-05,17,6226,176849.96,8536.0,22579.480000000047
2023-03-05,18,5888,171588.71,8058.0,22969.80000000001
2023-03-05,19,4906,141289.31,6756.0,19531.919999999955
2023-03-05,20,4300,128553.82,5919.0,17712.39999999998
2023-03-05,21,3854,121855.93,5283.0,17026.280000000013
2023-03-05,22,2989,98914.57,3925.0,15221.709999999983
2023-03-05,23,2487,88153.93,3189.0,13606.819999999987
2023-03-06,0,1233,44916.86,1650.0,7590.369999999997
2023-03-06,1,618,21127.46,784.0,3466.8199999999983
2023-03-06,2,361,9350.35,459.0,1477.3700000000003
2023-03-06,3,248,8880.93,325.0,1529.7200000000003
2023-03-06,4,249,9438.28,323.0,1483.8300000000006
2023-03-06,5,620,23489.94,712.0,3890.9000000000037
2023-03-06,6,1762,57386.14,2113.0,9197.950000000006
2023-03-06,7,3652,97492.73,4379.0,12676.239999999958
2023-03-06,8,4551,121750.89,5502.0,21419.639999999967
2023-03-06,9,4668,124398.53,5834.0,14451.170000000002
2023-03-06,10,4788,129324.65,6180.0,15736.449999999957
2023-03-06,11,4922,133773.13,6320.0,16690.269999999968
2023-03-06,12,5375,144418.96,6928.0,17658.790000000008
2023-03-06,13,5662,161644.42,7305.0,20432.370000000017
2023-03-06,14,5970,173975.89,7612.0,21716.990000000038
2023-03-06,15,6287,176579.24,8193.0,21978.789999999964
2023-03-06,16,6120,194504.66,7873.0,22449.02999999999
2023-03-06,17,6693,186931.63,8550.0,31614.530000000035
2023-03-06,18,7182,193727.77,9169.0,21465.34000000003
2023-03-06,19,6087,177419.88,7865.0,21551.959999999974
2023-03-06,20,5409,144215.25,6971.0,18813.67999999995
2023-03-06,21,4793,131236.78,6316.0,17619.330000000038
2023-03-06,22,3853,114793.92,5117.0,16675.120000000003
2023-03-06,23,2460,82493.24,3182.0,12581.779999999988
2023-03-07,0,1262,38920.17,1562.0,5957.899999999998
2023-03-07,1,605,18934.05,787.0,3083.65
2023-03-07,2,287,8060.58,369.0,1225.17
2023-03-07,3,188,5274.37,229.0,735.6100000000002
2023-03-07,4,223,9123.96,278.0,1508.8499999999992
2023-03-07,5,631,23956.43,741.0,4024.2800000000043
2023-03-07,6,1843,52630.91,2130.0,7881.9800000000005
2023-03-07,7,3955,96092.3,4717.0,11696.670000000027
2023-03-07,8,5071,125372.13,6001.0,14176.749999999993
2023-03-07,9,5621,143073.21,6844.0,15877.330000000067
2023-03-07,10,5672,146702.82,7113.0,16249.859999999971
2023-03-07,11,5736,150202.53,7244.0,16398.790000000005
2023-03-07,12,5914,155164.52,7540.0,17604.07000000001
2023-03-07,13,6108,163026.27,7744.0,27523.139999999963
2023-03-07,14,6837,182583.12,8778.0,21465.16000000011
2023-03-07,15,7061,186107.31,9246.0,21189.64000000005
2023-03-07,16,7357,219157.95,9526.0,23327.709999999945
2023-03-07,17,8624,238825.59,10807.0,23740.790000000008
2023-03-07,18,9379,246132.34,11893.0,24441.44999999999
2023-03-07,19,7598,196650.63,9686.0,21101.579999999947
2023-03-07,20,7029,174673.51,8937.0,21119.94999999999
2023-03-07,21,7288,189606.57,9479.0,23692.109999999975
2023-03-07,22,5897,162098.62,7652.0,21662.00000000004
2023-03-07,23,3616,104012.68,4744.0,14713.99000000001
2023-03-08,0,1611,44578.3,2045.0,6536.430000000006
2023-03-08,1,743,19292.64,915.0,2796.53
2023-03-08,2,372,10159.14,498.0,1419.9199999999998
2023-03-08,3,253,7474.96,312.0,1181.8999999999992
2023-03-08,4,282,11720.51,328.0,1927.0100000000002
2023-03-08,5,608,20897.53,720.0,3348.620000000002
2023-03-08,6,1960,57016.9,2251.0,32782.0
2023-03-08,7,4137,103416.82,5090.0,12781.819999999967
2023-03-08,8,5663,138223.76,6975.0,15239.079999999993
2023-03-08,9,5737,142884.53,7126.0,15537.66000000001
2023-03-08,10,5728,146856.94,7112.0,25299.070000000058
2023-03-08,11,6028,162089.03,7667.0,17968.059999999998
2023-03-08,12,6499,178143.57,8218.0,19818.319999999985
2023-03-08,13,6393,179248.93,8258.0,20362.460000000043
2023-03-08,14,7061,203324.22,9087.0,23587.76999999999
2023-03-08,15,7131,201263.76,9334.0,32576.729999999974
2023-03-08,16,7094,217348.87,9086.0,24028.16999999995
2023-03-08,17,8153,240214.34,10519.0,26417.500000000004
2023-03-08,18,8976,253188.81,11513.0,25250.12000000002
2023-03-08,19,7909,220649.76,10169.0,24243.149999999907
2023-03-08,20,7356,193999.29,9611.0,23894.36999999999
2023-03-08,21,7342,196887.09,9608.0,24943.650000000012
2023-03-08,22,6464,177160.81,8640.0,22942.280000000042
2023-03-08,23,3949,112891.61,5267.0,15454.529999999964
2023-03-09,0,2118,60893.15,2861.0,8672.319999999996
2023-03-09,1,1010,25463.92,1406.0,3596.24
2023-03-09,2,551,13925.56,717.0,1940.0699999999993
2023-03-09,3,348,9031.51,475.0,1241.4699999999998
2023-03-09,4,351,14619.58,456.0,2386.390000000001
2023-03-09,5,666,26224.11,764.0,4206.839999999998
2023-03-09,6,1876,55189.09,2146.0,8295.410000000003
2023-03-09,7,4063,100670.72,4846.0,12774.819999999982
2023-03-09,8,5620,139490.81,6703.0,29126.26000000001
2023-03-09,9,5709,144725.49,6903.0,16248.660000000002
2023-03-09,10,5571,142414.23,7016.0,15917.730000000007
2023-03-09,11,6187,165587.68,7836.0,18257.589999999924
2023-03-09,12,6400,174681.47,8201.0,19571.130000000016
2023-03-09,13,6598,189742.35,8385.0,22562.84000000007
2023-03-09,14,7091,206170.56,9119.0,24718.33999999995
2023-03-09,15,7491,215301.92,9766.0,25541.11999999993
2023-03-09,16,7366,226987.27,9365.0,24320.320000000014
2023-03-09,17,8338,245276.7,10546.0,25801.620000000014
2023-03-09,18,9230,256771.07,11803.0,26528.349999999933
2023-03-09,19,8247,226733.04,10553.0,24347.490000000114
2023-03-09,20,7298,192569.0,9536.0,22786.550000000036
2023-03-09,21,7471,197351.73,9928.0,24354.919999999936
2023-03-09,22,6742,182986.31,8753.0,23311.43999999991
2023-03-09,23,5363,155657.01,7011.0,20822.65
2023-03-10,0,3475,92548.9,4644.0,12497.320000000034
2023-03-10,1,1714,43126.57,2318.0,5719.159999999996
2023-03-10,2,1015,25891.51,1388.0,3549.669999999994
2023-03-10,3,598,16499.57,820.0,2234.919999999999
2023-03-10,4,533,19938.91,655.0,3131.82
2023-03-10,5,759,31082.03,876.0,4991.929999999999
2023-03-10,6,1684,52000.42,2019.0,17777.299999999992
2023-03-10,7,3493,94315.45,4205.0,30624.000000000004
2023-03-10,8,4563,117134.35,5653.0,14663.500000000022
2023-03-10,9,5071,135169.45,6339.0,16516.23000000001
2023-03-10,10,5281,143123.76,6711.0,16631.110000000015
2023-03-10,11,5613,149779.93,7301.0,17277.940000000024
2023-03-10,12,5982,161659.24,7767.0,18775.31000000002
2023-03-10,13,6329,176861.74,8181.0,21306.380000000063
2023-03-10,14,7224,212511.01,9499.0,25759.61000000004
2023-03-10,15,7152,197095.76,9464.0,22805.970000000012
2023-03-10,16,7364,224977.5,9573.0,24730.93999999993
2023-03-10,17,8677,252812.53,11302.0,26822.54000000007
2023-03-10,18,8978,241623.52,11749.0,25007.45999999998
2023-03-10,19,9562,252462.9,12740.0,47494.68999999989
2023-03-10,20,7210,186561.29,9819.0,21751.41000000003
2023-03-10,21,6662,172578.99,9351.0,28163.989999999907
2023-03-10,22,6597,174350.08,9286.0,20668.729999999978
2023-03-10,23,6257,175047.43,8576.0,22535.459999999977
2023-03-11,0,4919,127279.47,6723.0,16032.869999999992
2023-03-11,1,3828,92765.38,5382.0,11579.540000000008
2023-03-11,2,2845,67983.44,3937.0,8389.53999999999
2023-03-11,3,1705,38959.53,2390.0,4919.710000000017
2023-03-11,4,940,26504.83,1288.0,3611.0599999999995
2023-03-11,5,437,17854.2,537.0,2933.590000000001
2023-03-11,6,861,30790.33,1076.0,5072.9299999999985
2023-03-11,7,1511,45617.03,1866.0,7093.1699999999855
2023-03-11,8,2283,58235.77,2920.0,8113.94000000001
2023-03-11,9,3554,86976.43,4734.0,11715.290000000003
2023-03-11,10,4424,104142.11,5965.0,13210.38000000001
2023-03-11,11,5185,121645.47,7251.0,14424.390000000021
2023-03-11,12,5970,146618.84,8443.0,17687.10999999996
2023-03-11,13,6113,149651.57,8711.0,18165.860000000004
2023-03-11,14,6230,161060.65,8782.0,20102.96000000002
2023-03-11,15,6547,170432.94,9293.0,21681.360000000026
2023-03-11,16,6912,179192.47,10041.0,22149.56999999988
2023-03-11,17,7203,183788.99,10329.0,22193.65
2023-03-11,18,7368,184259.69,10419.0,21728.910000000036
2023-03-11,19,7091,170253.46,10146.0,19464.989999999998
2023-03-11,20,6162,159484.68,8927.0,23878.109999999997
2023-03-11,21,5850,151810.26,8498.0,18259.97000000003
2023-03-11,22,6655,182192.65,9743.0,30490.919999999984
2023-03-11,23,6776,181406.87,9696.0,22372.619999999984
2023-03-12,0,6111,156288.88,8629.0,19515.130000000037
2023-03-12,1,5231,128624.03,7427.0,16387.60999999998
2023-03-12,3,4267,104608.76,5920.0,13391.570000000012
2023-03-12,4,2530,66665.9,3407.0,9192.290000000012
2023-03-12,5,910,30784.15,1206.0,4891.5
2023-03-12,6,794,28964.3,964.0,4804.829999999994
2023-03-12,7,1166,40177.69,1490.0,6578.070000000006
2023-03-12,8,1679,54539.67,2198.0,8442.319999999996
2023-03-12,9,2818,72879.68,3790.0,10648.910000000013
2023-03-12,10,4297,109486.78,5915.0,15281.969999999965
2023-03-12,11,4848,124986.8,6776.0,16416.630000000037
2023-03-12,12,5743,147692.51,8132.0,19000.899999999976
2023-03-12,13,5989,161544.16,8555.0,21484.56000000001
2023-03-12,14,5959,172083.57,8477.0,22595.58999999999
2023-03-12,15,5782,173387.22,8202.0,22980.630000000037
2023-03-12,16,6051,185982.47,8607.0,25251.949999999953
2023-03-12,17,6132,176265.71,8755.0,23166.399999999965
2023-03-12,18,5946,167057.34,8372.0,21913.21000000003
2023-03-12,19,5018,136296.37,6985.0,29952.769999999997
2023-03-12,20,4187,129078.33,5917.0,18100.450000000055
2023-03-12,21,3930,130166.65,5382.0,18999.90999999999
2023-03-12,22,3133,104755.47,4309.0,16264.98
2023-03-12,23,2628,95627.88,3410.0,15401.890000000009
2023-03-13,0,1750,72274.72,2283.0,12165.41000000003
2023-03-13,1,803,31794.53,1083.0,5290.250000000004
2023-03-13,2,406,13259.57,500.0,2063.9800000000027
2023-03-13,3,291,8771.29,395.0,1531.98
2023-03-13,4,255,9646.72,306.0,1482.6299999999994
2023-03-13,5,623,22742.81,765.0,3591.7000000000025
2023-03-13,6,1838,56320.66,2203.0,70056.97999999998
2023-03-13,7,3798,98674.43,4590.0,12880.37
2023-03-13,8,5307,140534.84,6445.0,17201.36
2023-03-13,9,5243,135614.88,6441.0,15758.06999999999
2023-03-13,10,5067,132065.19,6510.0,15436.009999999973
2023-03-13,11,5355,148533.88,6940.0,17873.15999999998
2023-03-13,12,5473,146821.34,7307.0,17532.499999999964
2023-03-13,13,5375,143225.22,7085.0,17709.57
2023-03-13,14,6765,188815.31,9016.0,22541.689999999962
2023-03-13,15,7004,193162.58,9280.0,22929.919999999987
2023-03-13,16,6890,213095.92,8958.0,23901.0599999999
2023-03-13,17,7506,218102.61,9635.0,24146.399999999994
2023-03-13,18,7508,202494.1,9620.0,21746.390000000003
2023-03-13,19,6247,167089.68,8147.0,19090.239999999983
2023-03-13,20,5611,147690.42,7391.0,18711.649999999976
2023-03-13,21,5159,142862.3,6761.0,19184.009999999922
2023-03-13,22,3653,109895.74,4851.0,15378.799999999974
2023-03-13,23,2571,95516.27,3363.0,15063.15000000001
2023-03-14,0,1377,52716.43,1754.0,8660.820000000016
2023-03-14,1,667,24215.66,856.0,4370.229999999999
2023-03-14,2,362,14640.72,465.0,2613.6700000000005
2023-03-14,3,231,8695.1,281.0,1504.4300000000012
2023-03-14,4,237,8525.71,288.0,1406.6
2023-03-14,5,656,19344.52,737.0,2884.210000000002
2023-03-14,6,1688,45901.38,1940.0,6935.389999999999
2023-03-14,7,4176,103135.03,4958.0,23644.490000000027
2023-03-14,8,5521,136385.35,6543.0,20655.35999999999
2023-03-14,9,5509,136955.77,6702.0,14971.939999999997
2023-03-14,10,5161,133996.87,6379.0,14883.970000000025
2023-03-14,11,5539,141158.17,7100.0,15566.590000000033
2023-03-14,12,5867,152009.79,7505.0,17632.649999999965
2023-03-14,13,5964,150764.82,7623.0,17966.049999999952
2023-03-14,14,6677,179547.19,8850.0,21590.070000000058
2023-03-14,15,7089,180139.13,9445.0,20856.249999999967
2023-03-14,16,7024,206746.8,9204.0,22539.239999999972
2023-03-14,17,7710,218869.34,10019.0,23852.010000000017
2023-03-14,18,8204,220046.05,10667.0,22692.899999999925
2023-03-14,19,6761,180417.96,8601.0,29930.94000000002
2023-03-14,20,6290,161443.24,8239.0,20203.690000000002
2023-03-14,21,6329,168936.0,8506.0,22099.17999999999
2023-03-14,22,5218,145793.9,7040.0,19668.040000000023
2023-03-14,23,3425,101546.0,4535.0,14598.730000000032
2023-03-15,0,1894,67047.21,2475.0,10950.730000000014
2023-03-15,1,959,35789.55,1244.0,6237.129999999997
2023-03-15,2,458,14897.66,619.0,2509.18
2023-03-15,3,256,8232.51,317.0,1228.8999999999999
2023-03-15,4,276,10408.06,312.0,1658.2399999999998
2023-03-15,5,620,20916.4,724.0,3141.400000000001
2023-03-15,6,1786,50713.24,2010.0,7618.7500000000055
2023-03-15,7,4431,115451.86,5218.0,15036.749999999985
2023-03-15,8,6016,149605.51,6988.0,17015.420000000002
2023-03-15,9,5963,149836.2,7311.0,16583.610000000033
2023-03-15,10,5673,150533.64,7080.0,17045.489999999987
2023-03-15,11,6037,160895.66,7740.0,17526.600000000035
2023-03-15,12,6323,172721.2,8137.0,18627.710000000065
2023-03-15,13,6343,176728.31,8222.0,19477.570000000054
2023-03-15,14,6774,199039.08,8764.0,22730.300000000017
2023-03-15,15,7251,224545.64,9615.0,35810.220000000074
2023-03-15,16,7245,235161.12,9436.0,24157.310000000027
2023-03-15,17,8172,252494.47,10692.0,62314.91999999996
2023-03-15,18,8826,249972.11,11371.0,24780.149999999907
2023-03-15,19,8147,227676.28,10547.0,24260.639999999996
2023-03-15,20,7527,194686.57,9666.0,23952.9500000001
2023-03-15,21,7225,195432.52,9540.0,128962.27999999998
2023-03-15,22,6797,189703.95,9066.0,25100.82000000002
2023-03-15,23,5048,152407.95,6564.0,21308.539999999994
2023-03-16,0,2521,80697.28,3375.0,12057.0
2023-03-16,1,1361,44131.69,1792.0,7109.579999999991
2023-03-16,2,550,13899.52,730.0,17913.36
2023-03-16,3,355,9861.49,502.0,1369.6999999999996
2023-03-16,4,398,14361.1,489.0,2009.0099999999986
2023-03-16,5,674,23532.28,767.0,3635.4800000000023
2023-03-16,6,1838,54829.72,2146.0,15945.190000000008
2023-03-16,7,4213,112693.41,4949.0,14906.970000000007
2023-03-16,8,5863,146018.82,6969.0,16757.940000000057
2023-03-16,9,5954,155249.21,7259.0,17568.359999999975
2023-03-16,10,5873,160267.22,7455.0,18187.449999999983
2023-03-16,11,6199,172561.65,8021.0,18736.10000000002
2023-03-16,12,6693,188518.23,8607.0,21403.839999999982
2023-03-16,13,6367,177715.01,8282.0,20099.08999999996
2023-03-16,14,7128,213127.97,9352.0,24754.83999999998
2023-03-16,15,7288,218767.71,9589.0,25342.090000000007
2023-03-16,16,7676,254736.78,10067.0,28224.28000000007
2023-03-16,17,8347,255995.79,10812.0,27519.160000000003
2023-03-16,18,9156,270137.66,11896.0,36974.680000000175
2023-03-16,19,7960,237697.27,10394.0,25971.700000000008
2023-03-16,20,7461,211499.03,9760.0,25624.03999999997
2023-03-16,21,7588,206256.73,10067.0,25209.87999999993
2023-03-16,22,7135,205261.84,9504.0,26545.910000000025
2023-03-16,23,5428,153213.04,7154.0,20413.859999999957
2023-03-17,0,3445,94153.74,4728.0,12869.609999999993
2023-03-17,1,1993,51919.59,2700.0,7357.600000000006
2023-03-17,2,1108,29646.72,1480.0,4149.100000000002
2023-03-17,3,672,19494.2,888.0,2830.3799999999987
2023-03-17,4,516,19132.32,620.0,2983.9199999999996
2023-03-17,5,678,26487.4,757.0,4250.490000000002
2023-03-17,6,1744,57962.23,1962.0,9030.599999999993
2023-03-17,7,3445,95099.28,4134.0,12804.570000000002
2023-03-17,8,4726,124004.81,5885.0,14795.060000000014
2023-03-17,9,4890,136633.28,6139.0,16104.040000000012
2023-03-17,10,4598,129607.0,6030.0,14812.349999999975
2023-03-17,11,4737,141393.61,6151.0,24549.29
2023-03-17,12,4942,146776.65,6431.0,16958.21000000002
2023-03-17,13,5268,156965.19,6882.0,18719.270000000015
2023-03-17,14,6156,193301.5,8212.0,40314.80000000006
2023-03-17,15,6403,204920.67,8626.0,23976.00000000001
2023-03-17,16,6251,215527.68,8360.0,23894.19
2023-03-17,17,7459,227364.6,10082.0,25260.57000000008
2023-03-17,18,8304,232397.62,11216.0,25646.78000000006
2023-03-17,19,8139,224287.07,11296.0,44057.599999999926
2023-03-17,20,6499,170935.71,9158.0,20781.110000000077
2023-03-17,21,6469,172279.67,9307.0,20876.26000000001
2023-03-17,22,7092,194599.77,10226.0,23568.22
2023-03-17,23,7026,193790.88,10026.0,24714.699999999964
2023-03-18,0,6383,169508.2,8942.0,21011.22999999995
2023-03-18,1,5367,131324.22,7535.0,16259.489999999976
2023-03-18,2,3695,88688.83,5158.0,11043.940000000013
2023-03-18,3,2452,61386.25,3461.0,8205.700000000013
2023-03-18,4,1388,39864.04,1950.0,5801.479999999997
2023-03-18,5,582,23515.91,768.0,3820.0499999999997
2023-03-18,6,909,36009.06,1128.0,6071.21
2023-03-18,7,1397,46484.05,1821.0,18352.899999999994
2023-03-18,8,2325,61248.85,3043.0,8741.119999999994
2023-03-18,9,3570,90104.57,4771.0,21391.820000000003
2023-03-18,10,4701,116229.55,6356.0,14931.540000000023
2023-03-18,11,5687,133938.74,7923.0,16154.189999999988
2023-03-18,12,6132,148687.07,8615.0,17839.799999999963
2023-03-18,13,6230,153531.22,8775.0,17939.46000000001
2023-03-18,14,6377,172222.05,9027.0,21077.809999999994
2023-03-18,15,6644,175005.08,9504.0,21182.340000000037
2023-03-18,16,6807,182975.73,9750.0,22568.859999999964
2023-03-18,17,7493,197975.76,10745.0,33207.73999999996
2023-03-18,18,8047,205859.93,11512.0,24536.600000000024
2023-03-18,19,8004,199773.73,11734.0,23431.24999999994
2023-03-18,20,6684,174100.6,9745.0,37643.75999999996
2023-03-18,21,6561,171524.37,9619.0,20631.09999999998
2023-03-18,22,7144,197162.62,10383.0,24477.369999999923
2023-03-18,23,7069,198512.36,10027.0,25188.53999999992
2023-03-19,0,5791,153321.99,8124.0,19277.560000000063
2023-03-19,1,4597,111361.61,6425.0,26074.25999999996
2023-03-19,2,3359,79508.05,4793.0,9791.370000000008
2023-03-19,3,2291,55415.52,3295.0,7209.060000000018
2023-03-19,4,1306,36195.41,1769.0,5030.99
2023-03-19,5,618,24757.85,800.0,3975.1500000000005
2023-03-19,6,1139,49994.07,1396.0,8486.469999999983
2023-03-19,7,1466,55965.49,1903.0,8982.539999999999
2023-03-19,8,2143,66616.28,2829.0,9606.140000000007
2023-03-19,9,3436,95805.99,4614.0,13141.269999999988
2023-03-19,10,4519,119737.4,6281.0,15124.759999999982
2023-03-19,11,5670,151682.87,7831.0,18335.449999999946
2023-03-19,12,6263,177651.61,8679.0,21292.20999999999
2023-03-19,13,6166,179469.87,8619.0,22086.88
2023-03-19,14,6681,200143.22,9473.0,25751.24000000002
2023-03-19,15,6257,192265.07,8779.0,26313.250000000036
2023-03-19,16,6203,181633.79,8571.0,24338.14999999995
2023-03-19,17,6360,185221.79,8804.0,25057.47000000004
2023-03-19,18,5888,158031.0,8287.0,20559.529999999948
2023-03-19,19,5207,143286.2,7212.0,19547.12000000004
2023-03-19,20,4738,148270.39,6617.0,27482.45999999996
2023-03-19,21,4581,150046.43,6306.0,21803.480000000058
2023-03-19,22,3338,122205.75,4525.0,19280.660000000036
2023-03-19,23,2538,106291.63,3420.0,17064.130000000045
2023-03-20,0,1505,61837.87,2024.0,10793.490000000014
2023-03-20,1,667,24371.6,862.0,4229.279999999998
2023-03-20,2,323,8369.93,399.0,1310.0300000000002
2023-03-20,3,263,8394.25,344.0,1363.5299999999997
2023-03-20,4,326,12580.62,400.0,2027.1000000000022
2023-03-20,5,611,22073.3,701.0,3417.350000000003
2023-03-20,6,1778,57302.73,2101.0,20874.699999999986
2023-03-20,7,3395,98829.72,4041.0,14119.230000000029
2023-03-20,8,4677,125547.22,5644.0,19919.42000000001
2023-03-20,9,4783,131905.06,5899.0,16318.190000000008
2023-03-20,10,4851,133027.56,6215.0,16236.72000000005
2023-03-20,11,4904,133918.69,6434.0,15961.670000000013
2023-03-20,12,5281,149002.09,6812.0,18741.72000000003
2023-03-20,13,5317,148151.8,6960.0,18736.940000000006
